Word,KnownWordQ,CommonWordQ,StopWordQ
Adenota,True,False,False
adenovirus,True,False,False
adept,True,True,False
adeptness,True,True,False
adequacy,True,True,False
adequate,True,True,False
adequately,True,True,False
adequateness,True,True,False
adermin,True,False,False
adesite,True,False,False
ADH,True,False,False
ADHD,True,False,False
adhere,True,True,False
adherence,True,True,False
adherent,True,True,False
adhesion,True,True,False
adhesive,True,True,False
adhesiveness,True,True,False
adhocracy,True,False,False
adiabatic,True,True,False
Adiantaceae,True,False,False
Adiantum,True,False,False
adience,True,False,False
adient,True,False,False
adieu,True,True,False
Adige,True,False,False
adios,True,True,False
adipose,True,True,False
adiposeness,True,False,False
adiposis,True,False,False
adiposity,True,False,False
Adirondacks,True,False,False
adit,True,False,False
Aditi,True,False,False
Aditya,True,False,False
adjacency,True,True,False
adjacent,True,True,False
adjectival,True,True,False
adjectivally,True,True,False
adjective,True,True,False
adjectively,True,False,False
adjoin,True,True,False
adjourn,True,True,False
adjournment,True,True,False
adjudge,True,True,False
adjudicate,True,True,False
adjudication,True,True,False
adjudicative,True,True,False
adjudicator,True,True,False
adjudicatory,True,True,False
adjunct,True,True,False
adjunction,True,False,False
adjunctive,True,False,False
adjuration,True,True,False
adjuratory,True,False,False
adjure,True,True,False
adjust,True,True,False
adjustable,True,True,False
adjusted,True,True,False
adjuster,True,True,False
adjustive,True,False,False
adjustment,True,True,False
adjustor,True,False,False
adjutant,True,True,False
adjuvant,True,False,False
ad-lib,True,False,False
Adlumia,True,False,False
adman,True,True,False
admass,True,False,False
admeasure,True,False,False
administer,True,True,False
administrable,True,False,False
administrate,True,True,False
administration,True,True,False
administrative,True,True,False
administratively,True,True,False
administrator,True,True,False
administrivia,True,False,False
admirability,True,False,False
admirable,True,True,False
admirableness,True,False,False
admirably,True,True,False
admiral,True,True,False
admiralty,True,True,False
admiration,True,True,False
admire,True,True,False
admired,True,True,False
admirer,True,True,False
admiringly,True,True,False
admissibility,True,True,False
admissible,True,True,False
admission,True,True,False
admissive,True,False,False
admit,True,True,False
admittable,True,False,False
admittance,True,True,False
admittedly,True,True,False
admittible,True,False,False
admix,True,True,False
admixture,True,True,False
admonish,True,True,False
admonisher,True,False,False
admonishing,True,True,False
admonishment,True,True,False
admonition,True,True,False
admonitory,True,True,False
adnate,True,False,False
adnexa,True,False,False
adnexal,True,False,False
adnoun,True,False,False
ado,True,True,False
adobe,True,True,False
adobo,True,False,False
adolesce,True,False,False
adolescence,True,True,False
adolescent,True,True,False
Adonic,True,False,False
adonis,True,False,False
Adonis,True,False,False
adopt,True,True,False
adoptable,True,True,False
adopted,True,True,False
adoptee,True,False,False
adopter,True,True,False
adoption,True,True,False
adoptive,True,True,False
adorability,True,False,False
adorable,True,True,False
adorableness,True,False,False
adorably,True,True,False
adoration,True,True,False
adore,True,True,False
adored,True,True,False
adorer,True,True,False
adoring,True,True,False
adoringly,True,True,False
adorn,True,True,False
adorned,True,True,False
adornment,True,True,False
adown,True,False,False
adoxography,True,False,False
ADP,True,False,False
adpressed,True,False,False
ADPS,True,False,False
adrenal,True,True,False
adrenalectomy,True,False,False
Adrenalin,True,False,False
adrenaline,True,True,False
adrenarche,True,False,False
adrenergic,True,False,False
adrenocortical,True,False,False
adrenocorticotrophic,True,False,False
adrenocorticotrophin,True,False,False
adrenocorticotropic,True,False,False
adrenocorticotropin,True,False,False
adrenosterone,True,False,False
Adrian,True,False,False
Adrianople,True,False,False
Adrianopolis,True,False,False
Adriatic,True,False,False
adrift,True,True,False
adroit,True,True,False
adroitly,True,True,False
adroitness,True,True,False
adscititious,True,False,False
adscript,True,False,False
adscripted,True,False,False
adsorb,True,True,False
adsorbable,True,False,False
adsorbate,True,False,False
adsorbent,True,True,False
adsorption,True,True,False
adsorptive,True,False,False
adsum,True,False,False
adulate,True,True,False
adulation,True,True,False
adulator,True,True,False
adulatory,True,True,False
adult,True,True,False
adulterant,True,True,False
adulterate,True,True,False
adulterated,True,True,False
adulterating,True,True,False
adulteration,True,True,False
adulterator,True,False,False
adulterer,True,False,False
adulteress,True,False,False
adulterine,True,False,False
adulterous,True,True,False
adulterously,True,False,False
adultery,True,False,False
adulthood,True,True,False
adumbrate,True,True,False
adumbration,True,True,False
adumbrative,True,False,False
adust,True,False,False
advance,True,True,False
advanced,True,True,False
advancement,True,True,False
advancer,True,False,False
advancing,True,True,False
advantage,True,True,False
advantageous,True,True,False
advantageously,True,True,False
advantageousness,True,False,False
advect,True,False,False
advection,True,False,False
advective,True,False,False
advent,True,True,False
Advent,True,False,False
Adventism,True,False,False
Adventist,True,False,False
adventitia,True,False,False
adventitial,True,False,False
adventitious,True,True,False
adventive,True,False,False
adventure,True,True,False
adventurer,True,True,False
adventuresome,True,True,False
adventuress,True,True,False
adventurism,True,True,False
adventuristic,True,False,False
adventurous,True,True,False
adventurousness,True,True,False
adverb,True,True,False
adverbial,True,True,False
adverbially,True,True,False
adversary,True,True,False
adversative,True,False,False
adverse,True,True,False
adversely,True,True,False
adversity,True,True,False
advert,True,True,False
advertence,True,False,False
advertency,True,False,False
advertent,True,False,False
advertently,True,False,False
advertise,True,True,False
advertised,True,True,False
advertisement,True,True,False
advertiser,True,True,False
advertising,True,True,False
advertize,True,False,False
advertizement,True,False,False
advertizer,True,False,False
advertizing,True,False,False
advertorial,True,True,False
advice,True,True,False
Advil,True,False,False
advisability,True,True,False
advisable,True,True,False
advise,True,True,False
advised,True,True,False
advisedly,True,True,False
advisee,True,False,False
advisement,True,True,False
adviser,True,True,False
advisor,True,False,False
advisory,True,True,False
advocacy,True,True,False
advocate,True,True,False
advocator,True,False,False
advowson,True,False,False
adynamia,True,False,False
adynamic,True,False,False
adz,True,True,False
adze,True,False,False
Adzhar,True,False,False
Adzharia,True,False,False
A.E.,True,False,False
AEC,True,False,False
aecial,True,False,False
aeciospore,True,False,False
aecium,True,False,False
Aedes,True,False,False
Aegates,True,False,False
Aegean,True,False,False
Aegiceras,True,False,False
Aegilops,True,False,False
Aegina,True,False,False
aegir,True,False,False
aegis,True,True,False
Aegisthus,True,False,False
Aegospotami,True,False,False
Aegospotamos,True,False,False
Aegypiidae,True,False,False
Aegypius,True,False,False
Aegyptopithecus,True,False,False
Aeneas,True,False,False
Aeneid,True,False,False
Aengus,True,False,False
Aeolia,True,False,False
Aeolian,True,False,False
Aeolic,True,False,False
Aeolis,True,False,False
aeolotropic,True,False,False
Aeolus,True,False,False
aeon,True,False,False
aeonian,True,False,False
Aeonium,True,False,False
Aepyceros,True,False,False
Aepyornidae,True,False,False
Aepyorniformes,True,False,False
aepyornis,True,False,False
aerate,True,True,False
aerated,True,True,False
aeration,True,True,False
aerator,True,True,False
aerial,True,True,False
aerialist,True,True,False
aerially,True,True,False
aerides,True,False,False
aerie,True,True,False
aeriferous,True,False,False
aeriform,True,False,False
aerify,True,False,False
Aerobacter,True,False,False
aerobatics,True,True,False
aerobe,True,False,False
aerobic,True,True,False
aerobics,True,True,False
aerobiosis,True,False,False
aerobiotic,True,False,False
aerodontalgia,True,False,False
aerodrome,True,True,False
aerodynamic,True,True,False
aerodynamics,True,True,False
aeroembolism,True,False,False
aerofoil,True,False,False
aerogenerator,True,False,False
aerogram,True,False,False
aerogramme,True,False,False
aerolite,True,False,False
aerolitic,True,False,False
aerological,True,False,False
aerology,True,False,False
aeromechanic,True,False,False
aeromechanics,True,False,False
aeromedical,True,False,False
aeromedicine,True,False,False
aeronaut,True,False,False
aeronautic,True,True,False
aeronautical,True,True,False
aeronautics,True,True,False
aerophagia,True,False,False
aerophilatelic,True,False,False
aerophilately,True,False,False
aerophile,True,False,False
aerophilic,True,False,False
aerophilous,True,False,False
aerophyte,True,False,False
aeroplane,True,False,False
aerosol,True,True,False
aerosolise,True,False,False
aerosolised,True,False,False
aerosolize,True,False,False
aerosolized,True,False,False
aerospace,True,True,False
Aertex,True,False,False
aery,True,False,False
Aeschylean,True,False,False
Aeschylus,True,False,False
aeschynanthus,True,False,False
aesculapian,True,False,False
Aesculapius,True,False,False
Aesculus,True,False,False
Aesir,True,False,False
Aesop,True,False,False
aesthesia,True,False,False
aesthesis,True,False,False
aesthete,True,True,False
aesthetic,True,True,False
aesthetical,True,False,False
aesthetically,True,True,False
aesthetician,True,False,False
aesthetics,True,True,False
aestival,True,False,False
aestivate,True,False,False
aestivation,True,False,False
aether,True,True,False
Aether,True,False,False
Aethionema,True,False,False
Aethusa,True,False,False
aetiologic,True,False,False
aetiological,True,False,False
aetiologist,True,False,False
aetiology,True,True,False
Aetobatus,True,False,False
afar,True,True,False
afeard,True,False,False
afeared,True,False,False
afebrile,True,False,False
aff,True,False,False
affability,True,True,False
affable,True,True,False
affableness,True,False,False
affably,True,True,False
affair,True,True,False
affaire,True,False,False
affairs,True,True,False
affect,True,True,False
affectation,True,True,False
affected,True,True,False
affectedly,True,True,False
affectedness,True,False,False
affecting,True,True,False
affectingly,True,True,False
affection,True,True,False
affectional,True,False,False
affectionate,True,True,False
affectionately,True,True,False
affectionateness,True,False,False
affective,True,True,False
affenpinscher,True,False,False
afferent,True,True,False
affiance,True,True,False
affiant,True,False,False
affidavit,True,True,False
affiliate,True,True,False
affiliated,True,True,False
affiliation,True,True,False
affinal,True,False,False
affine,True,True,False
affined,True,False,False
affinity,True,True,False
affirm,True,True,False
affirmable,True,False,False
affirmation,True,True,False
affirmative,True,True,False
affirmatively,True,True,False
affirmativeness,True,False,False
affirmatory,True,False,False
Affirmed,True,False,False
affirmer,True,False,False
affix,True,True,False
